CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Satisfaction Score,Point Earned,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard_1,IsActiveMember_1,Complain_1,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Exited
0.7291497004845064,1.533114102013669,-0.695981771888179,-0.5203200766828816,-0.9115834940401767,-0.595153155961455,-0.009816137054176019,0.46692596974348716,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
-2.012745862928552,-0.6600184841162697,1.378685672134612,0.9067295262951918,-0.9115834940401767,0.43607579883817904,-0.721130416342303,0.21461705846444384,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.660359514473847,0.0074566507928420294,0.6871298574603482,-1.2258476714090278,0.8077365626180215,1.3464155508516247,-0.009816137054176019,-1.0779128028246905,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-1.2056973574711236,-1.4228472097266833,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,1.2096324535838612,0.7014981422339509,1.153029149537377,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-2.3541894613913104,-0.27860412131106305,-0.004425957213915414,0.3394496887934092,-0.9115834940401767,0.3179111046922534,-0.721130416342303,1.4584557263488505,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-0.5848908148115631,-1.0414328469214764,-0.004425957213915414,1.7393761346889496,-0.9115834940401767,-1.4538790497866052,-0.721130416342303,0.9317055431522512,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.7705368033284771,-0.6600184841162697,-1.7333154938995745,-1.2258476714090278,0.8077365626180215,0.6683453771208259,-0.721130416342303,0.9582643759184664,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
0.6774158219295431,1.247053329909764,0.6871298574603482,-0.16851349839454818,0.8077365626180215,-1.4864507349043568,-0.721130416342303,-0.6928097277145717,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-0.5745440391005705,0.1981638321954454,1.378685672134612,1.18564096712862,0.8077365626180215,-0.3224244157028941,-0.009816137054176019,-0.8875745013334824,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.2945851206228141,-0.5646648934149681,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,-0.5300473459676096,1.4128124215220779,1.737323470394109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.17042381209090204,0.0074566507928420294,1.378685672134612,-1.2258476714090278,0.8077365626180215,-0.5428226970515282,1.4128124215220779,-0.31655959685985796,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.10834315782494601,-0.18325053060976135,-0.004425957213915414,0.9606535353017305,-0.9115834940401767,-0.3301724327749006,-0.721130416342303,0.3562641665509243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.04626250355898996,-0.08789693990845966,-0.695981771888179,2.7953233217054723,2.52705661927622,-0.3310211899023657,-1.43244469563043,-1.1974275502726583,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
-0.9884150675402774,1.533114102013669,-0.35020386455104724,1.1269128322509514,-0.9115834940401767,-0.45107885067184905,-0.721130416342303,-0.3077066526044529,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.40899562772468767,0.10281024149414371,0.6871298574603482,0.8334260181073548,0.8077365626180215,-1.5646756765272958,1.4128124215220779,-0.21032426579499758,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.5228101605456071,-0.08789693990845966,1.378685672134612,-1.2258476714090278,0.8077365626180215,-0.7170248372910114,1.4128124215220779,0.413808304211057,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
-1.2367376846041016,-0.18325053060976135,-1.3875375865624426,1.0725565721193273,0.8077365626180215,-0.2727948163921864,-1.43244469563043,-0.22360368217810514,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5124633848346144,0.38887101359804876,-1.0417596792253108,-1.2258476714090278,-0.9115834940401767,-0.8759947345281257,-0.009816137054176019,0.5554554122975375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-1.0608424975172261,1.7238212834162723,0.3413519501232164,-0.005132509919709979,-0.9115834940401767,0.581614953552445,-0.721130416342303,0.9272790710245488,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
1.122327177502228,0.10281024149414371,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,0.4264713320442268,-1.43244469563043,0.3474112222955193,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.2842383449118215,0.9609925578058589,1.03290776479748,-1.2258476714090278,0.8077365626180215,-0.034770174415504534,-0.009816137054176019,-0.9097068619719949,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0809400746582574,-0.5646648934149681,0.3413519501232164,0.2255721121682289,0.8077365626180215,-0.9995641040026201,0.7014981422339509,-0.12622129536864982,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.5848908148115631,2.105235646221479,-0.695981771888179,-0.22589679857047706,-0.9115834940401767,1.6057676283797238,0.7014981422339509,1.600102834435331,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
1.215448158901162,0.2935174228967471,-0.004425957213915414,-1.2258476714090278,2.52705661927622,-0.6851934019359351,-1.43244469563043,-1.5117070713395369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.6402619373328158,-0.7553720748175714,0.6871298574603482,-1.2258476714090278,0.8077365626180215,-0.8803494619903484,-0.721130416342303,0.7812054908103657,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.13997945923887817,1.533114102013669,-1.3875375865624426,0.7515481669677387,-0.9115834940401767,-0.32444832150223163,-0.009816137054176019,-0.3608243181368831,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.0468584778399441,0.2935174228967471,-0.695981771888179,0.37424229826330413,-0.9115834940401767,-1.342094901692324,-0.009816137054176019,-1.2505452158050885,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5641972633895778,0.1981638321954454,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,0.7123162478017508,0.7014981422339509,1.325661562517775,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.7394964761954991,0.8656389671045572,1.7244635794717436,0.9908899582740617,-0.9115834940401767,-1.6800836923815385,-0.721130416342303,-1.3125158255929237,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
-0.0882455806839148,-1.3274936190253817,0.6871298574603482,-1.2258476714090278,0.8077365626180215,0.034665670659473596,-0.009816137054176019,1.3212350903900725,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.8471974515526692,-1.0414328469214764,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,-1.7091382782040414,-0.009816137054176019,0.1172346716549885,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.9050448875713819,-0.3739577120123647,0.3413519501232164,0.4048279519369925,-0.9115834940401767,-0.25917957657119406,-0.009816137054176019,-1.4453099894239991,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8429642333054258,-0.5646648934149681,1.03290776479748,-1.2258476714090278,-0.9115834940401767,0.34417110420139996,-0.721130416342303,0.5952936614468601,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-2.5507781999001713,1.4377605113123673,-0.35020386455104724,0.7848504155877376,-0.9115834940401767,-0.28473758211935385,-0.009816137054176019,-1.1221775241017156,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.522214186264653,0.48422460429935044,0.6871298574603482,-1.2258476714090278,0.8077365626180215,-1.3331183517160887,-0.009816137054176019,-0.5511626196280912,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.33597222346678485,-0.7553720748175714,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,-0.39583382134326994,-0.721130416342303,0.8166172678319858,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.9713587600845814,-1.1367864376227783,0.6871298574603482,-1.2258476714090278,0.8077365626180215,0.9748246028591717,-0.009816137054176019,-1.3612070189976515,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.4083996534437335,-0.9460792562201749,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,0.14759314555422245,-0.009816137054176019,-1.6135159302766948,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.336568197747739,1.4377605113123673,-0.35020386455104724,0.6725507078266532,-0.9115834940401767,0.5822367842198936,-1.43244469563043,-0.32098606898756044,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1
0.21181091493487275,-0.8507256655188732,-1.0417596792253108,-1.2258476714090278,-0.9115834940401767,0.034214947759578195,-0.009816137054176019,0.6041466057022651,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.184407831768184,-0.6600184841162697,1.378685672134612,1.6285090901859811,-0.9115834940401767,-0.9188814010111926,-0.009816137054176019,0.21904353059214635,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.004875400715019266,-1.3274936190253817,-1.0417596792253108,0.5239141786601161,0.8077365626180215,0.25172717665081856,-1.43244469563043,0.20133764208133628,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.1022296003611969,0.5795781950006521,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.8922485854641712,-0.721130416342303,0.35183769442322177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.443077224543001,0.10281024149414371,1.378685672134612,-1.2258476714090278,0.8077365626180215,-0.5126823420210981,0.7014981422339509,-0.11294187898554227,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
0.615335167663587,-0.4693113027136664,1.378685672134612,0.9259577295691552,0.8077365626180215,0.8170122914031549,1.4128124215220779,-1.547118848361157,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.9567787661263453,-0.18325053060976135,1.03290776479748,-0.1176707010601518,0.8077365626180215,0.09894237309672119,-0.009816137054176019,0.7900584350657708,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.5325609619756456,-0.4693113027136664,-0.35020386455104724,0.3777410161204106,-0.9115834940401767,0.16356459497922057,-0.009816137054176019,1.3300880346454775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.553254513397631,0.5795781950006521,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,0.6546821436577152,1.4128124215220779,0.4182347763387595,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-0.3779553005917097,-0.08789693990845966,-1.0417596792253108,0.6372857794596033,-0.9115834940401767,0.08782628046604414,-0.009816137054176019,0.6882495761286129,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.42968917914667304,0.38887101359804876,0.3413519501232164,0.1533414586453242,0.8077365626180215,0.229295191770645,1.4128124215220779,-0.34311842962607303,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1
0.3877061020217482,-0.6600184841162697,0.3413519501232164,0.748018196248418,-0.9115834940401767,1.25967643278286,-0.009816137054176019,-0.4759125934571485,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.6463754947965651,0.48422460429935044,-1.3875375865624426,-0.20910535692269036,-0.9115834940401767,-0.6210453781043674,1.4128124215220779,0.22789647484755138,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8843513361493965,1.7238212834162723,1.378685672134612,0.30146191490760615,-0.9115834940401767,-1.2460227591315889,-1.43244469563043,1.2459850642191297,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.7912303547504624,-1.9949687539344934,-0.35020386455104724,0.9145834507051618,-0.9115834940401767,-0.9242050435961843,0.7014981422339509,1.1397497331542694,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
2.063883767202561,-0.08789693990845966,-1.3875375865624426,0.486998458083804,0.8077365626180215,-1.2303975247118732,-0.009816137054176019,-0.35197137388147803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.6981093733515285,0.5795781950006521,-0.695981771888179,0.4612670951318765,0.8077365626180215,1.628206394970197,1.4128124215220779,-1.038074553675368,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.07789880497292212,1.1516997392084622,-1.0417596792253108,0.460677457798102,-0.9115834940401767,-1.132415026526813,-0.721130416342303,1.0689261791110292,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.025568952137004615,0.1981638321954454,1.03290776479748,0.4212329799909412,-0.9115834940401767,-0.7725305277410965,0.7014981422339509,-1.4231776287854867,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.24285124206785078,-1.9949687539344934,0.6871298574603482,-1.2258476714090278,0.8077365626180215,-0.7709782116425754,1.4128124215220779,-0.015559492176086938,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
0.4083996534437335,-0.3739577120123647,0.3413519501232164,0.5802464210391186,-0.9115834940401767,1.3367284863040263,-0.009816137054176019,0.9803967365569789,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.7431337201617885,-0.08789693990845966,1.378685672134612,0.7348168269780562,0.8077365626180215,1.415763755362734,-1.43244469563043,-0.09080951834702969,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.1710197863718562,-0.4693113027136664,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,-0.6624282438010548,1.4128124215220779,-0.3741037345199906,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.18136656208284888,-0.5646648934149681,-0.35020386455104724,0.9834477702898775,0.8077365626180215,-0.030276161057133568,-1.43244469563043,1.015808513578599,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2.063883767202561,0.9609925578058589,-0.004425957213915414,0.7372563132127341,-0.9115834940401767,-0.7015079363460774,-0.009816137054176019,1.0866320676218393,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.1497302606689167,-0.5646648934149681,-1.0417596792253108,0.39747583630442074,-0.9115834940401767,1.0389974929618373,1.4128124215220779,0.723661353150233,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.21240688921582687,-1.23214002832408,0.6871298574603482,-1.2258476714090278,0.8077365626180215,-1.6247169400475865,-0.721130416342303,0.7502201859164481,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.919028907248664,1.7238212834162723,-0.35020386455104724,0.3968499777046955,-0.9115834940401767,-1.0946135994282142,0.7014981422339509,0.01985228484553318,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1
0.18077058780189473,-0.08789693990845966,1.7244635794717436,0.16815755913008587,-0.9115834940401767,-1.0954286218941902,-1.43244469563043,0.09510231101647593,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0602465232362719,1.7238212834162723,0.6871298574603482,-1.2258476714090278,-0.9115834940401767,1.0326430304113436,-0.721130416342303,0.17920528144282372,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.9774723175483306,1.533114102013669,1.378685672134612,0.539115090027833,-0.9115834940401767,-0.8440986120901942,1.4128124215220779,0.7015289925117204,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
0.4394399805767116,-0.27860412131106305,1.03290776479748,1.6287698512466096,-0.9115834940401767,-0.7193935669755699,-0.721130416342303,-0.7060891440976792,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.09799638211395333,-0.3739577120123647,0.3413519501232164,0.3891843718234522,-0.9115834940401767,-1.4066072250899724,-0.721130416342303,0.23232294697525388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.4400359548576657,0.2935174228967471,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,1.3635419777076048,0.7014981422339509,-0.9008539177165898,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.9671255418373379,0.48422460429935044,-0.695981771888179,-1.2258476714090278,0.8077365626180215,1.5463325454261911,0.7014981422339509,1.1308967888988644,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
0.8326174575944332,0.10281024149414371,0.6871298574603482,0.6812466965344349,-0.9115834940401767,0.9730606626213099,-0.721130416342303,-1.5648247368719672,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
0.7912303547504624,-1.0414328469214764,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,-1.3987218349119022,-0.009816137054176019,-1.1310304683571206,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.9263344132743214,-0.6600184841162697,0.3413519501232164,1.44786818767232,-0.9115834940401767,0.6844613291422027,1.4128124215220779,-1.3744864353807589,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.5118674105536603,-0.4693113027136664,-1.0417596792253108,-0.0026156127493938003,-0.9115834940401767,0.4876927870466123,-1.43244469563043,-0.5644420360111988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.4710762819906437,-0.3739577120123647,0.3413519501232164,-1.2258476714090278,0.8077365626180215,-0.9543721776877964,-0.009816137054176019,-1.6179424024043974,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-1.443673198823955,-0.5646648934149681,0.6871298574603482,-1.2258476714090278,0.8077365626180215,1.0124507488300334,0.7014981422339509,-0.8565891964395648,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.17042381209090204,0.10281024149414371,1.378685672134612,-1.2258476714090278,-0.9115834940401767,-0.059471076115830884,-0.009816137054176019,1.2061468150698071,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
1.4120368974100228,-0.5646648934149681,-1.3875375865624426,0.8030049628413276,0.8077365626180215,-0.6595075872321337,-1.43244469563043,-1.573677681127372,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.5636012891086236,1.6284676927149706,-1.0417596792253108,1.0700303792258912,-0.9115834940401767,-0.20278756875198586,-0.009816137054176019,0.028705229100938208,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1.2671820374561256,0.38887101359804876,1.03290776479748,0.08588960816160142,0.8077365626180215,-1.1160570196147517,1.4128124215220779,-1.0557804421861778,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.99876184325127,0.10281024149414371,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,1.1944469869935572,1.4128124215220779,-0.2767213477105353,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.2884715631590649,1.8191748741175742,1.378685672134612,1.8240933484284971,0.8077365626180215,1.585416411331398,-1.43244469563043,1.2504115363468322,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.10834315782494601,-0.3739577120123647,-1.0417596792253108,0.6527246933934127,-0.9115834940401767,-0.29627744469873674,-0.009816137054176019,0.9494114316630613,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.49117385913167494,0.6749317857019538,-1.7333154938995745,-1.2258476714090278,0.8077365626180215,0.44988440434770693,-0.721130416342303,0.028705229100938208,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.0468584778399441,-1.23214002832408,-0.35020386455104724,1.0155141685481657,-0.9115834940401767,1.1234343073289752,-0.721130416342303,1.3654998116670978,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.1016336260802426,-0.4693113027136664,1.378685672134612,0.4066954306576066,0.8077365626180215,1.5114818578678413,1.4128124215220779,1.3123821461346674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5015206348426676,-0.3739577120123647,-1.0417596792253108,1.4579824152402732,0.8077365626180215,-0.7784316590415792,-0.009816137054176019,1.4584557263488505,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
0.17042381209090204,-1.4228472097266833,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,-1.1434083528120709,1.4128124215220779,-0.20589779366729508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.277528813167118,0.38887101359804876,-1.3875375865624426,0.6390678336901652,-0.9115834940401767,-1.4447842546051504,1.4128124215220779,-1.6267953466598024,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.9774723175483306,0.10281024149414371,-0.695981771888179,0.1920196803794284,-0.9115834940401767,0.2824178935555421,0.7014981422339509,0.17035233718741868,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.015818150706966082,0.2935174228967471,0.6871298574603482,-1.2258476714090278,0.8077365626180215,-1.3409741805928543,1.4128124215220779,-1.3789129075084614,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.1710197863718562,0.6749317857019538,-0.004425957213915414,0.7557818880356876,-0.9115834940401767,-0.8757984127094598,-1.43244469563043,0.6395583827238852,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1
0.1497302606689167,-0.08789693990845966,1.378685672134612,-1.2258476714090278,-0.9115834940401767,-0.2204490551615842,-0.009816137054176019,-1.3169422977206262,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.6463754947965651,-0.08789693990845966,1.378685672134612,-0.06729861991202776,0.8077365626180215,-1.2859748578451207,-1.43244469563043,-0.16163307239026992,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
0.01522217642601194,0.10281024149414371,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,0.4601950384628302,-1.43244469563043,-1.5913835696381822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.9153916632823745,0.10281024149414371,-1.3875375865624426,0.5320314284681267,-0.9115834940401767,1.6211949759707047,1.4128124215220779,-0.3696772623922881,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.9780682918292848,-0.18325053060976135,1.378685672134612,1.0983818539289858,0.8077365626180215,-0.15932184854335887,-1.43244469563043,-0.2722948755828328,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5015206348426676,-0.4693113027136664,1.03290776479748,-1.2258476714090278,-0.9115834940401767,-0.41002881044985295,-0.721130416342303,-0.9008539177165898,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
0.5946416162416017,-0.6600184841162697,1.03290776479748,1.7790369784652857,-0.9115834940401767,0.3482192635800904,-0.009816137054176019,0.32970533378470923,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-1.764423245864728,-0.3739577120123647,-1.0417596792253108,1.4297306291540874,-0.9115834940401767,1.7022847554701008,1.4128124215220779,-0.0642506855808146,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
0.5118674105536603,1.9145284648188758,-0.004425957213915414,0.9802583756331474,-0.9115834940401767,0.7457587740779422,-0.721130416342303,1.0290879299617066,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-1.2988183388700576,0.7702853764032556,0.3413519501232164,0.6743263512136839,-0.9115834940401767,-0.30548352948510393,0.7014981422339509,-1.0247951372922603,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
2.012149888647598,-0.5646648934149681,1.03290776479748,1.408777107614812,-0.9115834940401767,0.8794440208589632,1.4128124215220779,-0.08195657409162466,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.38830207630270236,-0.18325053060976135,1.378685672134612,0.5096718486713894,-0.9115834940401767,0.24454499766378893,1.4128124215220779,0.21904353059214635,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
2.063883767202561,-0.4693113027136664,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,1.2453379844199444,0.7014981422339509,-0.07753010196392214,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
1.5258514302309423,1.8191748741175742,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.3300661901187928,-0.009816137054176019,-0.9141333340996974,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.3779553005917097,-0.3739577120123647,-1.0417596792253108,0.8141433226633765,-0.9115834940401767,-1.196152669940266,-1.43244469563043,0.2721611961245765,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-1.8368506758416767,0.8656389671045572,1.03290776479748,-1.2258476714090278,0.8077365626180215,-0.5034192213122133,0.7014981422339509,-1.3390746583591389,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.153367504635206,-0.9460792562201749,0.3413519501232164,1.0402101802698178,-0.9115834940401767,-0.7993262823638919,-0.721130416342303,0.12608761591039352,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.522214186264653,-0.18325053060976135,1.03290776479748,0.8591429566613373,-0.9115834940401767,0.3467549358254532,-1.43244469563043,1.3079556740069649,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.5228101605456071,-0.3739577120123647,-0.35020386455104724,1.0779654008065294,0.8077365626180215,0.06931725415903434,0.7014981422339509,0.8431761005982009,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
2.063883767202561,-1.0414328469214764,1.378685672134612,0.3353214261015472,-0.9115834940401767,1.317449822823044,-0.009816137054176019,1.5735440016691158,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-0.38830207630270236,-0.8507256655188732,1.378685672134612,0.5680257505579291,-0.9115834940401767,1.3164452602487011,-1.43244469563043,-0.4050890394139082,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-1.4643667502459403,-0.7553720748175714,-0.695981771888179,-1.2258476714090278,0.8077365626180215,-1.4733583823364453,1.4128124215220779,-1.3612070189976515,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.4643667502459403,-0.08789693990845966,-1.0417596792253108,-1.2258476714090278,-0.9115834940401767,1.1888838978679956,-0.721130416342303,-0.6928097277145717,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.42968917914667304,-0.4693113027136664,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,1.4100333840497887,0.7014981422339509,-1.684339484319935,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
-2.012745862928552,-0.5646648934149681,-1.3875375865624426,1.7918274126653029,-0.9115834940401767,-0.7255786606585869,1.4128124215220779,-0.40066256728620575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8015771304614552,0.6749317857019538,-1.0417596792253108,0.5324146366401992,-0.9115834940401767,-1.3878747501230995,1.4128124215220779,-0.6087067572882239,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
